classificacao,marca,plataforma,preco,qtd_classificacao,titulo,url
"4,0 de 5 estrelas",Sawary,Amazon,"139,00",1,Calça Jeans Feminina Sawary Heart Premium Elastano Lycra Bonita Confortável,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfbXRmX2Jyb3dzZTozMDAwMTc3MzQ1NjI4MDI6OjA6Og&url=%2FFeminina-Sawary-Elastano-Confort%25C3%25A1vel-numeric_38%2Fdp%2FB0CCC5DYL3%2Fref%3Dsr_1_117_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-117-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"5,0 de 5 estrelas",Sawary,Amazon,"133,00",7,Calça Jeans Feminina Sawary Skinny Lycra Elastano Original Cintura Alta Elegante Premium,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfbXRmX2Jyb3dzZTozMDAxNTE4NTE0NDc3MDI6OjA6Og&url=%2FFeminina-Sawary-Elastano-Original-Elegante%2Fdp%2FB0CY3PKBMP%2Fref%3Dsr_1_118_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-118-spons%26ufe%3Dapp_do%253Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"4,4 de 5 estrelas",Genérico,Amazon,"80,90",118,Calça Jeans Skinny Feminina Cintura Alta Com Elastano Empina Levanta Bumbum Calças Premium,https://www.amazon.com.br/gp/bestsellers/fashion/17682117011/ref=sr_bs_22_17682117011_1
"3,7 de 5 estrelas",Sawary,Amazon,"139,00",10,Calça Jeans Feminina Sawary Levanta Bumbum Elastano Lycra Confortável Moda Feminina Bonita,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfbXRmX2Jyb3dzZTozMDAwMjQ0NjMwODgyMDI6OjA6Og&url=%2FFeminina-Sawary-Elastano-Confort%25C3%25A1vel-numeric_36%2Fdp%2FB0CDK8SGG9%2Fref%3Dsr_1_120_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-120-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
"4,2 de 5 estrelas",Sawary,Amazon,"128,00",8,"Calças hot pants, Sawary Jeans, Feminino, Indigo, 46-48",https://www.amazon.com.br/Cal%C3%A7as-Sawary-Jeans-Feminino-Indigo/dp/B09D8NL68Z/ref=sr_1_121?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-121&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"3,0 de 5 estrelas",CHARTOU,Amazon,"304,93",36,Calça capri feminina envelhecida rasgada jeans cropped,https://www.amazon.com.br/CHARTOU-feminina-envelhecida-rasgada-cropped/dp/B0995QSX3W/ref=sr_1_122?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-122&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
"3,8 de 5 estrelas",Geral,Amazon,"159,90",15,Kit 2 Calças Jeans Femininas Com Elástano Plus Size Variadas,https://www.amazon.com.br/Promo%C3%A7%C3%A3o-Femininas-El%C3%A1stano-Variadas-Tamanho/dp/B08N5KZZ11/ref=sr_1_123?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-123&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"4,0 de 5 estrelas",Sawary,Amazon,"139,00",5,Calça Feminina Sawary Jeans Levanta Bumbum Premium Elastano Confortável Lycra,https://www.amazon.com.br/Feminina-Sawary-Levanta-Elastano-Confort%C3%A1vel/dp/B0CJHBVG89/ref=sr_1_124?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-124&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"4,2 de 5 estrelas",Patria Brasil Jeans,Amazon,"99,90",14,Calça Feminina Jeans Cintura Alta com Elastano Pala Coração,https://www.amazon.com.br/Feminina-Jeans-Cintura-Elastano-Num%C3%A9rico/dp/B0CCLHN4WG/ref=sr_1_125?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-125
"3,9 de 5 estrelas",Sawary,Amazon,"128,50",5,"Calça Plus Size, Indígo, 50 - Sawary Jeans, Feminino",https://www.amazon.com.br/Cal%C3%A7a-Plus-Sawary-Feminina-Ind%C3%ADgo/dp/B09TWX9RRZ/ref=sr_1_126?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-126&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"4,4 de 5 estrelas",Sawary,Amazon,"128,00",10,"Calças hot pants, Sawary Jeans, Feminino, Indigo, 44-46",https://www.amazon.com.br/Cal%C3%A7as-Sawary-Jeans-Feminino-Indigo/dp/B09D8PF1PY/ref=sr_1_127?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-127&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"4,9 de 5 estrelas",Sawary,Amazon,"123,90",16,"Jeans Calça skinny, Feminino, Azul, 38 40",https://www.amazon.com.br/Sawary-Jeans-Cal%C3%A7a-skinny-Feminino/dp/B09D8NNZ8W/ref=sr_1_128?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-128&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"4,6 de 5 estrelas",Calvin Klein,Amazon,"419,90",25,Jeans Super skinny Calvin KleinFeminino,https://www.amazon.com.br/Skinny-Calvin-Klein-Feminino-Marinho/dp/B098R4847R/ref=sr_1_129?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-129&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6
"4,0 de 5 estrelas",Patria Brasil Jeans,Amazon,"99,90",1,"Calça Feminina Jeans Rasgada Pala Coração Dupla Empina Bumbum com Elastano (BR, Numérico, 44, Regular, Regular, Azul)",https://www.amazon.com.br/Feminina-Jeans-Rasgada-Elastano-Num%C3%A9rico/dp/B0CV4D4183/ref=sr_1_130?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-130
0,Djeanxa,Amazon,"347,52",0,Calça jeans feminina vintage estilo namorado perna larga Y2K cintura alta solta estrela roupas fofas para meninas adolescentes,https://www.amazon.com.br/feminina-vintage-namorado-cintura-adolescentes/dp/B0CGM1CQV4/ref=sr_1_131?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-131&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
"3,0 de 5 estrelas",Ninas Boutique,Amazon,"54,99",2,Calça Jeans cintura alta feminina skinny com lycra lavagem media,https://www.amazon.com.br/Cal%C3%A7a-Jeans-cintura-alta-feminina/dp/B0C8PMNFCL/ref=sr_1_132?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-132
"3,9 de 5 estrelas",Forum,Amazon,"184,23",6,Calça Jeans Boot Cut ForumFeminino,https://www.amazon.com.br/Cal%C3%A7a-Jeans-Forum-Feminino-Indigo/dp/B0BS728DW7/ref=sr_1_133?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-133&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"3,5 de 5 estrelas",Imporium Jeans,Amazon,Preço não disponível,45,Kit 2 Calças Jeans Feminina Imporium Cropped Cintura Cintura Alta Cós Alto,https://www.amazon.com.br/Jeans-Feminina-Imporium-Cropped-Cintura/dp/B09F86KFHH/ref=sr_1_134?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-134
"4,4 de 5 estrelas",WSLCN,Amazon,"41,92",6,Calça Jeans Skinny Feminina Leggings Jeans de Cintura Alta,https://www.amazon.com.br/Skinny-Feminina-Leggings-Cintura-Branco/dp/B097782NQZ/ref=sr_1_135?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-135
"4,4 de 5 estrelas",Zam Zam Jeans,Amazon,"98,90",91,Calça Jeans Feminina Plus Size Cintura Alta,https://www.amazon.com.br/Cal%C3%A7a-Jeans-Feminina-Plusize-Lycra/dp/B08T62PKM1/ref=sr_1_136?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-136
"3,8 de 5 estrelas",Geral,Amazon,Preço não disponível,8,Calça Jeans Feminina Skinny Cintura Alta Preta Cor:Preto;Tamanho:46;,https://www.amazon.com.br/Cal%C3%A7a-Jeans-Feminina-Skinny-Cintura/dp/B08FPJ39KT/ref=sr_1_137?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-137
"5,0 de 5 estrelas",Sawary,Amazon,"139,00",5,Calça Jeans Feminina Reta Sawary Premium Com Lycra Elastano Original Moda Feminina,https://www.amazon.com.br/Feminina-Sawary-Premium-Elastano-Original/dp/B0CT486PCW/ref=sr_1_138?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-138&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
0,Patria Brasil Jeans,Amazon,"99,90",0,Calça Jeans Feminina Clara Skinny com Elastano Pala Coração.,https://www.amazon.com.br/Jeans-Feminina-Elastano-Cora%C3%A7%C3%A3o-Num%C3%A9rico/dp/B0CGF62242/ref=sr_1_139?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-139
0,Kaena,Amazon,"235,50",0,Kit 4 Calça Capri Feminina Jeans Com Licra Cintura Alta Com Efeito Levanta Bumbum 43,https://www.amazon.com.br/Feminina-Cintura-Levanta-Liso-Preto-Rasgado-Azul-Claro/dp/B0C8DWKN9G/ref=sr_1_140?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-140&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"4,7 de 5 estrelas",Colcci,Amazon,"229,77",7,Calça Jeans Bia ColcciFeminino,https://www.amazon.com.br/Cal%C3%A7a-Jeans-Feminino-Colcci-Ind-Preto/dp/B0BQL78GSQ/ref=sr_1_141?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-141&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
